index,donation,gender,age,edu,spouse,housing,nfamily,inc
2835,300000,2,50,5,2,31,64,678
2836,600000,2,47,6,2,31,63,678
2837,200000,1,34,6,2,31,62,660
2838,50000,2,66,1,2,31,62,640
2839,240000,2,52,3,2,31,64,630
2840,80000,2,44,3,2,31,64,640
2841,1000000,1,53,7,2,31,62,678
2842,360000,2,50,5,2,31,64,678
2843,360000,1,52,7,2,31,64,678
2844,50000,1,56,5,2,31,62,678
2845,1200000,2,51,3,2,31,64,650
2846,120000,1,49,4,2,31,62,630
2847,120000,1,36,5,2,32,62,640
2848,720000,2,40,5,2,32,62,640
2849,200000,2,66,1,2,31,62,620
2850,100000,1,43,3,1,31,63,620
2851,240000,1,50,3,2,32,63,640
2852,240000,1,76,3,2,31,63,660
2853,300000,2,38,4,2,32,62,678
2854,120000,1,50,5,1,31,61,640
2855,120000,1,40,6,2,32,64,678
2856,360000,2,36,5,2,32,64,678
2857,360000,2,37,5,2,31,64,650
2858,20000,2,38,5,2,31,63,640
2859,120000,1,62,5,2,31,63,650
2860,60000,1,46,5,2,31,63,610
2861,720000,2,38,5,2,31,64,678
2862,120000,1,39,4,2,32,62,640
2863,120000,2,32,3,2,32,62,640
2864,240000,2,28,4,1,32,61,630
2865,30000,1,38,5,2,33,62,640
2866,50000,2,48,3,2,33,64,630
2867,20000,1,47,3,2,33,64,630
2868,120000,2,43,4,2,33,64,630
2869,30000,1,50,5,2,33,64,650
2870,30000,2,49,3,2,33,64,650
2871,570000,2,27,4,1,33,63,620
2872,240000,2,52,6,1,33,61,640
2873,55000,2,54,3,2,31,64,620
2874,1000000,1,41,5,2,31,62,678
2875,30000,2,37,5,2,31,62,678
2876,50000,1,56,4,2,31,64,678
2877,200000,2,51,5,2,31,64,678
2878,12000,2,21,5,1,31,64,678
2879,360000,2,38,5,2,33,64,678
2880,1440000,2,41,6,2,31,63,678
2881,780000,2,34,6,1,32,61,630
2882,36000,2,35,4,2,33,64,650
2883,240000,1,53,3,1,34,61,650
2884,1000000,1,57,5,2,31,64,678
2885,240000,2,55,4,2,31,64,678
2886,200000,1,49,5,2,31,64,650
2887,360000,1,42,3,2,31,64,640
2888,20000,2,56,3,2,32,63,620
2889,240000,1,62,5,2,31,62,650
2890,2400000,2,59,5,2,31,62,650
2891,120000,1,54,5,2,31,63,678
2892,360000,1,49,5,2,32,64,678
2893,700000,2,47,4,2,32,64,678
2894,100000,2,54,3,2,33,64,660
2895,20000,1,57,5,2,32,61,678
2896,1440000,2,56,3,2,33,62,610
2897,150000,1,58,5,2,33,62,610
2898,400000,2,53,5,2,32,64,678
2899,150000,1,25,4,1,32,64,678
2900,350000,2,23,5,1,32,64,678
2901,150000,1,64,3,5,32,61,620
2902,360000,1,61,6,2,32,63,660
2903,900000,1,53,6,5,32,62,678
2904,250000,2,32,6,2,32,62,678
2905,840000,2,38,5,2,32,63,650
2906,840000,1,36,5,2,32,63,650
2907,540000,2,57,3,2,31,64,678
2908,120000,2,33,5,1,31,64,678
2909,390000,2,61,4,2,33,62,650
2910,30000,2,47,2,4,32,63,640
2911,360000,2,48,6,2,31,63,678
2912,360000,1,43,6,2,31,64,678
2913,100000,2,34,5,1,34,61,630
2914,3600000,1,44,5,1,34,61,650
2915,600000,1,66,5,3,34,61,620
2916,360000,1,30,5,1,34,61,620
2917,350000,2,49,4,1,32,62,630
2918,360000,2,36,5,1,32,61,650
2919,150000,2,33,5,1,31,61,640
2920,60000,2,46,5,1,33,61,630
2921,100000,2,36,3,1,33,61,630
2922,1200000,1,68,4,2,31,63,678
2923,100000,1,55,5,2,31,64,678
2924,100000,1,27,5,1,31,64,678
2925,1200000,1,72,5,2,31,62,650
2926,250000,1,40,6,2,31,64,678
2927,120000,2,40,6,2,31,64,678
2928,50000,2,61,5,2,31,62,678
2929,120000,1,51,3,1,31,62,678
2930,360000,1,42,5,2,31,63,640
2931,120000,2,39,5,2,31,63,640
2932,600000,2,57,4,2,31,63,678
2933,600000,1,62,1,2,31,63,678
2934,20000,2,18,5,1,31,64,678
2935,360000,2,52,5,2,32,64,678
2936,100000,2,58,5,2,32,63,640
2937,10000,2,45,3,2,31,64,630
2938,120000,2,43,5,2,31,64,650
2939,30000,2,58,5,2,33,63,650
2940,120000,1,63,3,4,33,61,620
2941,300000,1,39,5,2,31,64,678
2942,100000,2,42,6,2,31,64,678
2943,15000,1,67,2,2,31,62,630
2944,360000,2,44,4,2,31,63,660
2945,15000,2,72,3,3,31,61,620
2946,250000,2,56,3,2,31,62,640
2947,220000,1,70,3,2,32,63,620
2948,120000,1,49,3,2,32,63,678
2949,13000,1,15,3,1,32,63,678
2950,10000,1,62,2,2,31,63,650
2951,1200000,1,44,3,2,32,64,630
2952,1200000,2,44,3,2,32,64,630
2953,293000,2,48,3,5,31,63,630
2954,30000,1,76,3,2,31,62,640
2955,32000,2,64,1,2,31,62,640
2956,15000,1,81,5,2,31,62,610
2957,360000,2,32,4,1,32,63,678
2958,360000,1,50,4,2,32,64,650
2959,480000,2,49,3,2,32,64,650
2960,360000,2,77,6,5,33,62,610
2961,50000,2,58,6,2,31,63,660
2962,480000,1,47,6,2,31,64,660
2963,200000,2,47,5,2,31,64,660
2964,360000,2,41,5,1,31,62,650
2965,240000,2,44,5,2,31,63,650
2966,20000,1,40,5,2,32,64,640
2967,360000,2,31,6,2,31,63,650
2968,120000,2,31,5,2,32,62,678
2969,150000,1,59,5,2,31,64,678
2970,1200000,2,29,5,1,31,64,678
2971,600000,2,61,6,2,31,64,630
2972,50000,2,34,7,1,31,64,630
2973,360000,2,29,4,1,31,63,678
2974,900000,1,44,6,2,32,63,678
2975,50000,2,14,2,1,31,64,650
2976,8000,2,16,3,1,31,63,650
2977,240000,2,57,1,2,35,64,610
2978,120000,2,32,5,1,35,64,610
2979,100000,1,47,6,2,31,64,678
2980,240000,2,33,4,1,31,63,640
2981,360000,1,55,6,1,32,61,630
2982,200000,1,53,3,4,32,61,630
2983,200000,2,46,3,2,32,64,660
2984,30000,2,52,3,2,32,63,640
2985,240000,1,50,3,4,33,61,678
2986,60000,2,42,5,1,31,61,610
2987,312000,1,42,4,2,32,63,678
2988,80000,2,42,6,2,32,64,650
2989,10000,1,36,4,2,32,62,650
2990,400000,2,39,3,2,32,64,678
2991,30000,2,66,2,2,31,63,640
2992,120000,2,36,6,1,31,61,650
2993,360000,2,55,5,2,31,63,640
2994,120000,1,16,3,1,32,64,660
2995,120000,2,61,3,2,31,63,678
2996,200000,1,32,5,1,31,63,678
2997,1000000,1,37,5,2,31,64,660
2998,10000,1,36,6,2,32,63,678
2999,10000,1,58,5,2,31,64,650
3000,160000,2,56,3,2,31,64,650
3001,2500000,1,59,7,2,31,62,678
3002,2500000,2,59,7,2,31,62,678
3003,360000,1,16,3,1,32,64,660
3004,240000,2,52,6,2,31,64,678
3005,480000,2,53,5,2,31,63,678
3006,840000,1,72,7,2,31,62,678
3007,10000,1,43,4,2,31,63,678
3008,160000,2,40,5,2,31,63,678
3009,110000,1,61,5,2,31,63,660
3010,100000,2,47,5,2,31,64,678
3011,300000,1,53,6,2,32,64,678
3012,600000,2,50,5,2,32,64,678
3013,120000,1,54,3,2,31,63,660
3014,20000,2,54,5,2,31,63,660
3015,10000,1,52,3,5,31,63,650
3016,200000,2,49,3,2,33,64,678
3017,10000,2,67,3,5,31,61,610
3018,60000,2,54,4,2,33,63,660
3019,360000,2,44,5,2,31,63,678
3020,500000,2,47,5,2,32,64,678
3021,120000,2,14,2,1,32,64,678
3022,10000,2,42,6,2,33,64,650
3023,120000,1,43,4,2,33,64,650
3024,360000,2,38,5,2,31,64,678
3025,1200000,1,55,5,2,31,63,678
3026,240000,2,49,6,2,31,63,678
3027,600000,1,45,5,2,31,64,678
3028,300000,2,38,5,2,31,64,678
3029,520000,1,50,5,2,32,64,660
3030,50000,2,44,4,2,32,64,660
3031,720000,1,48,5,2,32,64,678
3032,360000,2,46,5,2,32,64,678
3033,400000,2,52,5,2,31,64,678
3034,840000,1,51,5,2,31,63,678
3035,370000,2,51,7,2,31,63,678
3036,3200000,2,45,5,2,31,64,678
3037,25000,2,15,3,1,31,64,660
3038,120000,1,47,3,2,31,63,660
3039,480000,2,63,4,2,32,63,640
3040,120000,2,23,5,1,32,63,640
3041,120000,1,55,5,2,31,62,650
3042,360000,1,55,3,2,31,64,650
3043,720000,2,33,4,1,31,63,678
3044,200000,1,48,4,2,33,64,650
3045,10000,1,33,6,2,32,63,640
3046,240000,1,44,5,2,31,64,678
3047,240000,2,43,5,2,31,64,678
3048,10000,2,40,5,2,32,64,678
3049,10000,1,47,6,2,32,64,678
3050,10000,1,56,4,2,31,63,678
3051,10000,1,44,5,2,31,64,660
3052,360000,2,41,6,2,31,64,660
3053,120000,2,73,3,2,31,62,620
3054,30000,1,44,3,1,33,61,640
3055,840000,2,46,3,2,33,64,678
3056,18000,2,59,3,2,33,61,630
3057,120000,1,60,3,4,31,62,640
3058,240000,1,37,4,2,32,63,640
3059,240000,2,34,4,2,32,63,640
3060,360000,2,53,5,2,31,63,678
3061,120000,1,54,6,2,31,63,660
3062,100000,1,24,5,1,31,63,678
3063,60000,2,27,5,1,31,64,650
3064,360001,1,40,5,2,32,64,678
3065,150000,2,36,5,2,32,64,678
3066,10000,1,56,4,1,33,61,620
3067,120000,1,49,5,4,33,61,620
3068,30000,2,48,3,4,33,62,620
3069,10000,1,51,4,4,32,64,650
3070,60000,1,33,5,2,31,63,630
3071,240000,2,33,5,2,31,62,650
3072,5000,2,21,5,1,31,63,620
3073,120000,1,53,6,2,31,63,650
3074,48000,2,51,5,2,31,64,640
3075,250000,2,39,3,2,31,64,650
3076,480000,1,36,5,1,31,61,640
3077,60000,1,49,5,2,33,64,660
3078,150000,2,50,5,2,33,64,660
3079,20000,1,67,5,2,31,63,640
3080,90000,2,32,5,1,32,62,650
3081,120000,1,41,5,1,31,61,640
3082,240000,1,59,4,4,33,61,660
3083,100000,2,47,3,2,32,64,640
3084,30000,2,35,5,1,31,64,640
3085,20000,2,25,5,1,31,63,630
3086,20000,2,38,5,2,32,63,630
3087,150000,2,47,6,2,33,62,630
3088,490000,1,50,3,4,33,63,630
3089,360000,1,53,5,2,32,62,660
3090,500000,2,51,5,2,32,62,660
3091,30000,1,68,5,2,31,62,640
3092,260000,1,58,7,2,31,62,650
3093,880000,2,54,5,2,31,62,650
3094,50000,1,53,3,4,31,61,660
3095,20000,2,61,3,2,31,63,640
3096,20000,2,59,3,4,31,62,630
3097,240000,2,60,3,2,31,62,678
3098,50000,1,47,3,4,33,61,620
3099,360000,2,40,3,1,33,61,620
3100,120000,2,65,3,2,31,62,620
3101,70000,2,19,3,1,32,64,678
3102,360000,2,45,4,2,31,64,678
3103,360000,2,15,3,1,31,64,678
3104,540000,1,41,5,2,31,64,678
3105,50000,2,38,5,2,31,64,678
3106,100000,1,62,2,4,32,61,610
3107,30000,1,43,3,1,32,61,620
3108,120000,2,53,6,2,32,64,678
3109,1200000,2,46,5,1,32,62,650
3110,480000,1,58,5,2,33,61,650
3111,120000,1,64,3,2,31,63,678
3112,120000,2,63,3,2,31,63,678
3113,120000,1,37,5,1,31,63,678
3114,120000,1,64,3,2,31,64,630
3115,150000,2,64,2,2,31,64,630
3116,100000,1,78,2,2,31,63,640
3117,660000,2,42,4,1,31,63,678
3118,420000,1,58,3,2,31,64,660
3119,5000,2,43,5,2,31,64,640
3120,120000,2,47,3,2,31,64,650
3121,120000,1,65,2,2,31,62,640
3122,60000,1,45,7,1,33,61,620
3123,360000,2,59,3,2,32,62,640
3124,500000,1,40,4,4,33,61,650
3125,60009,2,57,4,2,31,63,650
3126,120000,2,61,3,2,31,63,650
3127,120000,2,33,5,2,35,64,630
3128,120000,2,78,4,5,31,61,620
3129,240000,1,43,3,2,31,64,640
3130,120000,2,44,3,2,31,64,640
3131,60000,2,43,4,2,31,64,640
3132,600000,1,50,5,2,31,64,650
3133,480000,2,50,5,2,31,64,650
3134,60000,2,63,3,2,31,64,660
3135,240000,2,37,5,4,31,64,660
3136,360000,2,45,3,2,31,64,678
3137,360000,1,45,3,2,31,64,678
3138,360000,1,47,4,2,31,63,660
3139,410000,2,45,4,2,31,63,660
3140,720000,2,56,3,2,31,63,650
3141,120000,2,45,3,2,32,63,660
3142,36000,2,56,4,4,35,63,630
3143,300000,2,67,5,2,31,62,630
3144,600000,1,40,4,1,31,62,640
3145,360000,1,27,3,1,32,62,640
3146,240000,2,61,3,2,31,63,610
3147,60000,1,26,6,1,31,63,610
3148,1200000,1,27,5,1,33,61,678
3149,1000000,2,51,3,2,31,63,630
3150,30000,1,23,3,1,31,63,630
3151,100000,1,23,3,1,31,63,630
3152,120000,1,54,3,2,31,62,678
3153,1300000,2,64,5,4,31,61,610
3154,120000,2,59,3,2,31,62,630
3155,240000,1,38,3,2,31,64,640
3156,600000,2,38,5,2,31,64,640
3157,600000,1,42,5,2,32,64,650
3158,120000,2,37,5,2,32,64,650
3159,150000,1,60,3,2,31,64,640
3160,120000,2,55,3,2,31,64,640
3161,120000,1,30,5,1,31,64,640
3162,120000,2,27,5,1,31,64,640
3163,120000,2,23,5,1,31,63,678
3164,30000,2,42,4,2,31,64,630
3165,50000,2,28,6,1,33,64,610
3166,50000,1,24,4,1,33,64,610
3167,110000,2,63,3,4,33,62,620
3168,10000,2,16,3,1,33,64,650
3169,300000,1,50,3,2,32,64,660
3170,300000,2,46,3,2,32,64,660
3171,50000,2,39,6,2,32,63,678
3172,120000,1,38,5,2,31,64,650
3173,500000,1,50,3,2,31,63,650
3174,480000,1,31,4,2,32,63,678
3175,480000,2,32,5,2,32,63,678
3176,100000,1,49,3,2,33,64,630
3177,300000,2,45,4,2,33,64,630
3178,100000,1,20,5,1,31,64,678
3179,1680000,2,44,5,2,32,64,630
3180,240000,1,68,3,2,31,62,610
3181,30000,1,58,5,2,32,63,678
3182,60000,1,57,4,2,31,64,660
3183,100000,1,74,5,2,31,62,640
3184,120000,2,65,5,2,31,63,678
3185,480000,1,45,5,2,31,64,678
3186,360000,2,42,5,2,31,64,678
3187,10000,1,57,5,2,32,63,678
3188,240000,2,27,5,1,32,63,678
3189,60000,2,29,5,1,31,64,650
3190,240000,1,61,4,2,31,64,678
3191,200000,1,25,4,1,31,64,678
3192,10000,2,38,5,2,31,64,640
3193,1200000,1,59,3,4,32,62,678
3194,120000,1,43,4,2,31,64,660
3195,60000,2,35,5,2,32,64,630
3196,120000,2,28,5,1,32,63,630
3197,30000,2,31,5,1,31,64,678
3198,200000,2,62,3,2,31,62,630
3199,600000,2,43,5,2,31,64,678
3200,120000,2,31,5,2,32,63,650
3201,50000,1,62,5,2,31,62,678
3202,200000,2,62,5,2,31,62,678
3203,300000,1,59,3,2,31,62,678
3204,240000,1,66,5,2,32,62,620
3205,120000,2,61,3,2,32,62,620
3206,120000,1,55,5,2,32,64,640
3207,720000,1,49,3,2,31,64,630
3208,60000,2,48,5,2,31,64,630
3209,60000,2,48,4,2,31,63,678
3210,480000,2,41,4,2,31,62,678
3211,40006,1,25,4,1,31,64,630
3212,10000,2,41,3,4,35,63,630
3213,360000,2,63,3,2,31,62,678
3214,360000,1,44,5,2,32,62,660
3215,1000000,2,47,6,2,32,62,660
3216,360000,1,48,6,2,31,64,610
3217,600000,2,25,5,2,31,64,650
3218,120000,2,32,4,2,32,62,640
3219,10000,1,61,2,2,31,62,610
3220,10000,2,58,3,2,31,62,610
3221,90000,2,20,5,1,31,64,630
3222,1000000,2,45,4,2,31,64,660
3223,500000,1,36,5,2,31,63,678
3224,360000,2,44,6,2,31,63,678
3225,240000,2,47,5,2,31,63,660
3226,120000,2,57,1,2,31,62,650
3227,120000,1,22,4,1,31,64,678
3228,320400,2,21,5,1,31,64,678
3229,480000,1,42,6,2,31,63,678
3230,10000,2,13,2,1,31,64,678
3231,600000,1,43,7,2,31,64,660
3232,360000,1,42,6,2,31,64,678
3233,360000,1,44,5,2,31,63,650
3234,1000000,2,24,5,1,35,61,630
3235,200000,2,35,5,2,32,63,630
3236,360000,1,28,5,1,31,64,678
3237,360000,1,50,3,2,31,63,650
3238,2000000,1,69,7,2,31,62,660
3239,24000,1,44,4,2,31,64,650
3240,10000,2,38,5,2,31,64,678
3241,1200000,1,49,6,2,31,63,678
3242,1480000,2,68,5,2,31,62,678
3243,600000,1,62,6,2,31,62,678
3244,100000,1,63,5,2,31,64,678
3245,1500000,2,62,5,2,31,64,678
3246,100000,2,70,3,5,31,63,678
3247,120000,1,41,5,2,31,63,678
3248,36000,2,40,5,2,31,64,660
3249,500000,2,73,5,2,31,63,630
3250,610000,2,44,5,2,31,64,678
3251,780000,2,40,6,1,31,61,640
3252,320000,2,51,5,2,31,62,678
3253,240000,1,80,3,2,31,63,620
3254,360000,2,37,5,2,31,62,678
3255,1200000,2,49,6,2,31,63,678
3256,3500000,1,44,5,2,31,64,678
3257,360000,2,42,5,2,31,64,678
3258,360000,2,37,5,2,32,64,678
3259,120000,2,63,3,2,31,62,640
3260,10000,1,59,6,2,31,63,678
3261,1200000,2,36,5,2,32,63,678
3262,450000,1,40,5,2,31,62,650
3263,720000,2,32,7,1,32,61,630
3264,1500000,1,40,5,1,31,62,630
3265,360000,2,37,6,2,32,63,650
3266,100000,1,41,5,2,31,63,678
3267,600000,2,31,5,1,32,63,660
3268,40000,2,44,5,2,31,64,678
3269,480000,1,48,5,2,31,64,660
3270,1200000,2,47,6,2,31,64,660
3271,360000,1,58,5,4,31,61,620
3272,600000,2,60,3,2,31,64,678
3273,360000,2,34,5,1,31,63,640
3274,360000,2,70,3,2,31,62,630
3275,120000,1,61,2,5,31,61,620
3276,300000,1,56,3,2,31,61,678
3277,720000,1,77,5,5,33,62,620
3278,240000,1,73,3,2,31,62,610
3279,40000,2,52,3,2,31,63,678
3280,360000,1,61,5,2,31,63,650
3281,360000,2,59,4,2,31,63,650
3282,120000,2,25,5,1,31,63,650
3283,120000,2,58,3,2,31,64,650
3284,60000,2,26,5,1,31,64,650
3285,10000,1,48,3,2,31,64,660
3286,10000,2,45,4,2,31,64,660
3287,50000,2,18,3,1,31,64,660
3288,10000,1,68,2,2,31,63,640
3289,10000,2,69,1,2,31,63,640
3290,120000,2,65,5,2,31,62,640
3291,360000,2,39,3,2,31,64,678
3292,50000,2,60,3,2,31,63,640
3293,300000,1,58,6,2,31,64,678
3294,240000,2,57,5,2,31,64,678
3295,50010,1,75,6,2,31,63,660
3296,30000,2,40,3,2,31,64,640
3297,36000,1,58,3,2,31,62,650
3298,30000,1,62,3,2,31,63,660
3299,12000,1,61,3,2,31,63,650
3300,120000,1,45,3,2,31,61,650
3301,600000,2,44,6,2,31,64,640
3302,600000,1,42,5,2,31,64,640
3303,10000,2,14,2,1,31,64,640
3304,100000,1,43,5,2,31,64,678
3305,960000,2,41,5,2,31,64,678
3306,120000,1,56,6,2,35,63,620
3307,120000,2,43,4,2,33,64,610
3308,120000,2,33,4,1,31,63,650
3309,240000,1,46,4,2,31,63,650
3310,30000,2,42,5,1,31,63,640
3311,100000,2,41,4,2,31,63,640
3312,1200000,2,42,4,2,31,64,678
3313,120000,2,49,3,2,33,62,630
3314,110000,1,68,3,2,31,62,640
3315,240000,2,55,3,2,32,64,620
3316,20000,2,23,4,1,32,64,620
3317,120000,2,32,5,2,31,62,640
3318,120000,2,54,3,2,31,62,650
3319,570000,2,46,5,3,32,62,620
3320,360000,2,40,6,2,31,63,650
3321,500000,1,48,6,2,32,63,678
3322,500000,2,50,5,2,31,64,650
3323,200000,1,31,5,1,33,61,640
3324,480000,2,43,4,2,33,62,678
3325,240000,1,25,4,1,31,63,620
3326,360000,1,71,3,2,31,63,630
3327,360000,2,56,3,2,31,64,630
3328,36000,1,56,4,4,31,63,660
3329,240000,1,72,7,2,31,62,640
3330,1200000,1,53,7,2,31,62,678
3331,420000,2,36,4,2,33,64,678
3332,40000,1,41,6,1,31,61,678
3333,120000,2,33,3,2,31,62,678
3334,1000000,1,43,4,2,31,64,630
3335,1200000,2,43,3,2,31,64,630
3336,100000,2,15,3,1,31,64,630
3337,240000,2,13,2,1,31,64,630
3338,60000,1,65,4,2,34,62,640
3339,1000000,1,34,5,1,33,61,640
3340,100000,1,23,5,1,31,62,630
3341,360000,1,51,4,2,31,63,678
3342,36000,2,48,4,2,31,63,678
3343,360000,1,64,3,2,32,63,660
3344,100000,1,27,4,1,32,63,660
3345,1800000,1,45,4,2,32,64,678
3346,200000,2,40,4,2,32,64,678
3347,120000,2,61,5,2,31,62,678
3348,1200000,1,67,5,2,31,63,678
3349,360000,1,42,5,2,31,64,650
3350,360000,2,40,4,2,31,64,650
3351,15000,1,65,7,2,31,63,630
3352,15000,1,30,5,1,31,63,630
3353,360000,2,37,5,1,31,63,630
3354,180000,1,68,6,2,31,62,640
3355,20000,1,17,3,1,31,64,660
3356,150000,2,54,3,2,31,63,620
3357,200000,1,30,3,1,33,61,678
3358,200000,1,66,3,3,34,61,610
3359,360000,1,55,5,4,32,61,640
3360,1080000,1,43,4,1,32,63,610
3361,2000000,1,54,5,2,31,64,678
3362,360000,2,49,6,2,31,64,678
3363,60000,1,48,3,2,31,63,678
3364,240000,1,51,5,2,31,62,650
3365,410000,2,49,5,2,31,62,650
3366,240000,2,55,3,2,31,64,678
3367,120000,2,62,3,2,31,62,660
3368,360000,2,43,3,2,31,64,678
3369,240000,1,47,3,2,31,64,678
3370,120000,2,36,3,5,31,61,630
3371,240000,2,42,5,2,31,62,678
3372,300000,1,74,3,2,31,63,620
3373,400000,2,45,5,1,31,62,640
3374,10000,2,73,2,5,31,62,640
3375,10000,1,71,3,2,31,62,630
3376,120000,1,82,3,4,32,61,610
3377,120000,2,46,3,2,31,64,678
3378,240000,1,22,5,1,31,64,678
3379,360000,1,44,3,2,31,64,610
3380,360000,2,43,6,2,31,64,610
3381,70000,2,40,4,2,31,64,660
3382,240000,1,41,5,2,31,64,660
3383,120000,2,47,6,2,31,63,660
3384,50000,1,36,5,2,31,62,640
3385,50000,2,39,5,2,31,62,640
3386,10000,1,13,2,1,31,63,678
3387,200000,2,48,5,1,31,61,630
3388,12000,2,58,2,2,31,61,630
3389,980000,1,37,5,2,31,64,678
3390,20000,1,56,4,2,31,64,678
3391,10000,2,52,3,2,31,64,678
3392,360000,1,35,5,2,32,63,678
3393,20000,1,71,2,2,31,62,610
3394,5000,2,40,3,2,31,63,630
3395,10000,1,54,5,2,31,64,678
3396,300000,2,50,3,2,31,64,678
3397,300000,1,65,3,2,31,62,640
3398,1200000,2,59,5,2,31,62,640
3399,10000,2,57,3,2,31,62,620
3400,480000,2,31,5,2,32,62,660
3401,1000000,1,19,3,1,31,64,678
3402,400000,1,42,6,2,31,64,678
3403,30000,2,39,4,2,31,64,678
3404,10000,1,72,3,2,31,63,630
3405,100000,1,61,5,2,31,64,650
3406,10000,2,30,5,1,32,64,678
3407,600000,2,56,5,4,31,62,678
3408,120000,1,60,2,2,31,63,630
3409,360000,2,59,3,2,31,63,630
3410,120000,2,30,4,2,31,63,650
3411,30000,2,57,5,4,31,64,640
3412,10000,2,24,5,1,31,64,640
3413,120000,2,88,4,5,31,64,640
3414,20000,2,23,3,1,33,63,678
3415,2000000,1,60,6,2,33,61,650
3416,170000,2,54,3,2,31,64,678
3417,120000,2,38,3,2,31,64,640
3418,240000,1,69,4,2,31,63,650
3419,300000,1,42,4,2,31,64,650
3420,60000,2,45,4,2,31,64,630
3421,600000,1,54,4,2,31,62,660
3422,120000,1,63,4,2,31,63,650
3423,120000,2,61,3,2,31,63,650
3424,120000,1,53,3,2,31,64,678
3425,12000,1,71,3,2,32,62,620
3426,20000,1,61,5,2,33,61,630
3427,70000,2,45,5,2,33,64,678
3428,120000,2,48,3,2,31,63,678
3429,300000,2,50,3,2,31,63,640
3430,240000,2,22,5,1,31,63,640
3431,240000,2,27,4,4,31,64,630
3432,100000,2,49,3,4,33,63,630
3433,480000,2,59,4,2,32,63,620
3434,180000,2,45,4,2,31,64,678
3435,200000,2,54,4,2,31,64,678
3436,360000,1,59,4,2,31,64,678
3437,360000,2,52,3,2,31,64,678
3438,70000,2,27,4,1,31,64,678
3439,10000,2,58,5,2,31,64,660
3440,100000,2,61,3,2,31,63,640
3441,60000,1,23,4,1,33,61,610
3442,240000,1,43,5,1,33,61,610
3443,100000,2,45,5,1,31,63,620
3444,36000,1,64,1,2,31,62,610
3445,10000,1,46,4,2,31,64,650
3446,10000,2,44,3,2,31,64,650
3447,50000,1,58,4,2,31,64,640
3448,100000,2,54,5,2,31,64,640
3449,300000,1,60,3,2,31,62,640
3450,600000,2,55,5,2,31,62,660
3451,120000,2,60,2,2,31,62,630
3452,120000,1,63,3,2,33,62,640
3453,3000,2,15,3,1,32,64,650
3454,120000,1,32,6,1,33,61,640
3455,60000,1,32,5,1,31,61,660
3456,120000,1,33,5,1,33,61,630
3457,120000,1,74,1,2,33,62,620
3458,100000,1,76,6,2,31,62,620
3459,360000,1,65,3,2,31,62,630
3460,360000,2,56,3,4,31,61,630
3461,120000,2,53,1,5,33,61,610
3462,120000,1,59,3,1,33,61,610
3463,12000,1,71,1,5,31,61,610
3464,120000,2,31,5,1,31,62,660
3465,240000,2,53,3,2,31,62,650
3466,240000,2,75,1,5,31,62,620
3467,70000,1,48,5,2,31,64,630
3468,60000,1,33,5,1,31,64,630
3469,100000,2,24,5,1,32,61,620
3470,30000,2,20,5,1,33,61,610
3471,10000,1,60,7,2,31,63,678
3472,240000,2,56,6,4,31,63,650
3473,240000,1,53,5,2,31,64,678
3474,360000,2,51,6,5,31,62,650
3475,20000,1,66,6,2,31,62,630
3476,240000,2,30,5,1,31,63,678
3477,120000,2,46,5,2,31,64,678
3478,120000,2,40,5,2,31,63,640
3479,240000,1,36,5,2,32,64,650
3480,240000,2,36,4,2,33,62,630
3481,300000,2,48,5,2,31,64,640
3482,200000,1,19,5,1,31,64,640
3483,240000,2,14,2,1,31,64,640
3484,390000,2,42,6,2,31,62,678
3485,120000,2,48,3,2,31,64,650
3486,240000,1,49,5,2,31,64,640
3487,100000,1,69,3,2,31,62,620
3488,240000,1,63,5,2,31,62,640
3489,60000,2,66,3,2,31,62,640
3490,60000,1,68,3,2,31,62,620
3491,240000,1,72,4,2,31,62,620
3492,540000,2,43,5,1,31,62,630
3493,600000,2,70,6,3,31,61,640
3494,120000,1,29,5,2,31,62,640
3495,240000,1,42,5,2,31,62,640
3496,240000,1,49,4,2,31,64,630
3497,40000,2,48,3,2,31,64,630
3498,240000,1,36,5,2,35,62,650
3499,360000,1,57,4,2,31,62,650
3500,360000,2,58,3,2,31,62,650
3501,240000,2,49,4,2,32,64,640
3502,300000,1,56,3,2,31,62,650
3503,300000,2,54,3,2,31,62,650
3504,480000,2,51,5,2,31,62,650
3505,200000,2,41,5,2,31,64,650
3506,120000,1,42,3,2,31,64,640
3507,100000,2,38,5,2,31,62,660
3508,240000,2,52,3,2,35,64,660
3509,120000,2,54,5,2,33,62,660
3510,120000,1,61,3,2,31,63,650
3511,240000,2,50,3,2,31,64,678
3512,500000,1,38,5,2,31,62,660
3513,360000,1,70,1,2,31,62,610
3514,240000,2,69,1,2,31,62,610
3515,480000,2,60,3,2,31,61,640
3516,20000,1,31,5,2,31,63,678
3517,30000,2,31,5,2,31,63,678
3518,120000,2,61,3,4,33,62,620
3519,410000,1,78,3,2,31,62,630
3520,120000,2,69,3,2,31,62,630
3521,120000,1,61,3,2,31,63,640
3522,120000,2,59,4,2,31,63,640
3523,120000,1,78,1,2,31,62,620
3524,360000,1,43,5,2,31,64,678
3525,120000,2,17,3,1,31,63,630
3526,240000,2,37,5,2,31,62,678
3527,300000,1,51,3,2,31,63,640
3528,1200000,2,54,5,2,32,62,678
3529,20000,2,52,3,2,33,63,640
3530,50000,1,57,3,4,31,61,620
